env,config,seed,episode,steps_in_episode,reward_env,success
Foundational,Shaped DQN,6,137,8,19.200000000000003,True
Foundational,Shaped DQN,6,138,6,19.4,True
Foundational,Shaped DQN,6,139,6,19.4,True
Foundational,Shaped DQN,6,140,7,19.3,True
Foundational,Shaped DQN,6,141,7,19.3,True
Foundational,Shaped DQN,6,142,6,19.4,True
Foundational,Shaped DQN,6,143,7,19.3,True
Foundational,Shaped DQN,6,144,7,19.3,True
Foundational,Shaped DQN,6,145,6,19.4,True
Foundational,Shaped DQN,6,146,7,19.3,True
Foundational,Shaped DQN,6,147,6,19.4,True
Foundational,Shaped DQN,6,148,9,9.100000000000001,True
Foundational,Shaped DQN,6,149,7,19.3,True
Foundational,Shaped DQN,6,150,7,19.3,True
Foundational,Shaped DQN,6,151,8,19.200000000000003,True
Foundational,Shaped DQN,6,152,6,19.4,True
Foundational,Shaped DQN,6,153,7,19.3,True
Foundational,Shaped DQN,6,154,6,19.4,True
Foundational,Shaped DQN,6,155,8,19.200000000000003,True
Foundational,Shaped DQN,6,156,6,19.4,True
Foundational,Shaped DQN,6,157,6,19.4,True
Foundational,Shaped DQN,6,158,6,19.4,True
Foundational,Shaped DQN,6,159,6,19.4,True
Foundational,Shaped DQN,6,160,6,19.4,True
Foundational,Shaped DQN,6,161,6,19.4,True
Foundational,Shaped DQN,6,162,8,19.200000000000003,True
Foundational,Shaped DQN,6,163,6,19.4,True
Foundational,Shaped DQN,6,164,7,19.3,True
Foundational,Shaped DQN,6,165,8,19.200000000000003,True
Foundational,Shaped DQN,6,166,6,19.4,True
Foundational,Shaped DQN,6,167,9,19.1,True
Foundational,Shaped DQN,6,168,6,19.4,True
Foundational,Shaped DQN,6,169,6,19.4,True
Foundational,Shaped DQN,6,170,6,19.4,True
Foundational,Shaped DQN,6,171,8,19.200000000000003,True
Foundational,Shaped DQN,6,172,6,19.4,True
Foundational,Shaped DQN,6,173,8,19.200000000000003,True
Foundational,Shaped DQN,6,174,6,19.4,True
Foundational,Shaped DQN,6,175,6,19.4,True
Foundational,Shaped DQN,6,176,6,19.4,True
Foundational,Shaped DQN,6,177,10,19.0,True
Foundational,Shaped DQN,6,178,7,19.3,True
Foundational,Shaped DQN,6,179,12,18.800000000000004,True
Foundational,Shaped DQN,6,180,7,19.3,True
Foundational,Shaped DQN,6,181,6,19.4,True
Foundational,Shaped DQN,6,182,7,19.3,True
Foundational,Shaped DQN,6,183,15,8.500000000000005,False
Foundational,Shaped DQN,6,184,7,19.3,True
Foundational,Shaped DQN,6,185,7,19.3,True
Foundational,Shaped DQN,6,186,6,19.4,True
Foundational,Shaped DQN,6,187,15,8.500000000000005,False
Foundational,Shaped DQN,6,188,7,19.3,True
Foundational,Shaped DQN,6,189,6,19.4,True
Foundational,Shaped DQN,6,190,6,19.4,True
Foundational,Shaped DQN,6,191,7,19.3,True
Foundational,Shaped DQN,6,192,6,19.4,True
Foundational,Shaped DQN,6,193,6,19.4,True
Foundational,Shaped DQN,6,194,6,19.4,True
Foundational,Shaped DQN,6,195,6,19.4,True
Foundational,Shaped DQN,6,196,7,19.3,True
Foundational,Shaped DQN,6,197,7,19.3,True
Foundational,Shaped DQN,6,198,6,19.4,True
Foundational,Shaped DQN,6,199,6,19.4,True
Foundational,Shaped DQN,6,200,6,19.4,True
Foundational,Shaped DQN,8,1,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,2,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,3,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,4,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,5,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,6,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,7,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,8,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,9,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,10,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,11,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,12,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,13,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,14,15,8.500000000000002,False
Foundational,Shaped DQN,8,15,15,8.500000000000002,False
Foundational,Shaped DQN,8,16,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,17,15,8.500000000000004,False
Foundational,Shaped DQN,8,18,15,8.500000000000004,False
Foundational,Shaped DQN,8,19,15,8.5,False
Foundational,Shaped DQN,8,20,15,8.500000000000004,False
Foundational,Shaped DQN,8,21,15,8.500000000000004,False
Foundational,Shaped DQN,8,22,15,8.500000000000004,False
Foundational,Shaped DQN,8,23,15,8.500000000000004,False
Foundational,Shaped DQN,8,24,15,8.500000000000004,False
Foundational,Shaped DQN,8,25,10,19.0,True
Foundational,Shaped DQN,8,26,7,19.3,True
Foundational,Shaped DQN,8,27,7,19.3,True
Foundational,Shaped DQN,8,28,8,19.200000000000003,True
Foundational,Shaped DQN,8,29,9,19.1,True
Foundational,Shaped DQN,8,30,15,8.500000000000004,False
Foundational,Shaped DQN,8,31,15,8.500000000000002,False
Foundational,Shaped DQN,8,32,10,19.0,True
Foundational,Shaped DQN,8,33,7,19.3,True
Foundational,Shaped DQN,8,34,6,19.4,True
Foundational,Shaped DQN,8,35,7,19.3,True
Foundational,Shaped DQN,8,36,6,19.4,True
Foundational,Shaped DQN,8,37,7,19.3,True
Foundational,Shaped DQN,8,38,8,19.200000000000003,True
Foundational,Shaped DQN,8,39,6,19.4,True
Foundational,Shaped DQN,8,40,6,19.4,True
Foundational,Shaped DQN,8,41,6,19.4,True
Foundational,Shaped DQN,8,42,6,19.4,True
Foundational,Shaped DQN,8,43,15,8.500000000000004,False
Foundational,Shaped DQN,8,44,6,19.4,True
Foundational,Shaped DQN,8,45,6,19.4,True
Foundational,Shaped DQN,8,46,7,19.3,True
Foundational,Shaped DQN,8,47,7,19.3,True
Foundational,Shaped DQN,8,48,7,19.3,True
Foundational,Shaped DQN,8,49,6,19.4,True
Foundational,Shaped DQN,8,50,6,19.4,True
Foundational,Shaped DQN,8,51,6,19.4,True
Foundational,Shaped DQN,8,52,6,19.4,True
Foundational,Shaped DQN,8,53,8,19.200000000000003,True
Foundational,Shaped DQN,8,54,6,19.4,True
Foundational,Shaped DQN,8,55,6,19.4,True
Foundational,Shaped DQN,8,56,7,19.3,True
Foundational,Shaped DQN,8,57,6,19.4,True
Foundational,Shaped DQN,8,58,7,19.3,True
Foundational,Shaped DQN,8,59,6,19.4,True
Foundational,Shaped DQN,8,60,6,19.4,True
Foundational,Shaped DQN,8,61,6,19.4,True
Foundational,Shaped DQN,8,62,15,-1.5000000000000002,False
Foundational,Shaped DQN,8,63,6,19.400000000000002,True
Foundational,Shaped DQN,8,64,6,19.4,True
Foundational,Shaped DQN,8,65,6,19.4,True
Foundational,Shaped DQN,8,66,6,19.4,True
Foundational,Shaped DQN,8,67,8,19.200000000000003,True
Foundational,Shaped DQN,8,68,6,19.4,True
Foundational,Shaped DQN,8,69,6,19.4,True
Foundational,Shaped DQN,8,70,6,19.4,True
Foundational,Shaped DQN,8,71,7,19.3,True
Foundational,Shaped DQN,8,72,7,19.3,True
Foundational,Shaped DQN,8,73,6,19.4,True
Foundational,Shaped DQN,8,74,6,19.4,True
Foundational,Shaped DQN,8,75,6,19.4,True
Foundational,Shaped DQN,8,76,6,19.4,True
Foundational,Shaped DQN,8,77,6,19.400000000000002,True
Foundational,Shaped DQN,8,78,6,19.4,True
Foundational,Shaped DQN,8,79,6,19.4,True
Foundational,Shaped DQN,8,80,8,19.200000000000003,True
Foundational,Shaped DQN,8,81,7,19.3,True
Foundational,Shaped DQN,8,82,6,19.4,True
Foundational,Shaped DQN,8,83,8,19.200000000000003,True
Foundational,Shaped DQN,8,84,8,19.200000000000003,True
Foundational,Shaped DQN,8,85,7,19.3,True
Foundational,Shaped DQN,8,86,6,19.4,True
Foundational,Shaped DQN,8,87,7,19.3,True
Foundational,Shaped DQN,8,88,7,19.3,True
Foundational,Shaped DQN,8,89,6,19.4,True
Foundational,Shaped DQN,8,90,8,19.200000000000003,True
Foundational,Shaped DQN,8,91,6,19.4,True
Foundational,Shaped DQN,8,92,6,19.4,True
Foundational,Shaped DQN,8,93,6,19.4,True
Foundational,Shaped DQN,8,94,7,19.3,True
Foundational,Shaped DQN,8,95,6,19.4,True
Foundational,Shaped DQN,8,96,6,19.400000000000002,True
Foundational,Shaped DQN,8,97,6,19.400000000000002,True
Foundational,Shaped DQN,8,98,6,19.4,True
Foundational,Shaped DQN,8,99,6,19.4,True
Foundational,Shaped DQN,8,100,6,19.4,True
Foundational,Shaped DQN,8,101,6,19.4,True
Foundational,Shaped DQN,8,102,6,19.4,True
Foundational,Shaped DQN,8,103,6,19.4,True
Foundational,Shaped DQN,8,104,7,19.3,True
Foundational,Shaped DQN,8,105,6,19.4,True
Foundational,Shaped DQN,8,106,6,19.4,True
Foundational,Shaped DQN,8,107,9,19.1,True
Foundational,Shaped DQN,8,108,6,19.400000000000002,True
Foundational,Shaped DQN,8,109,6,19.4,True
Foundational,Shaped DQN,8,110,7,19.3,True
Foundational,Shaped DQN,8,111,7,19.3,True
Foundational,Shaped DQN,8,112,7,19.3,True
Foundational,Shaped DQN,8,113,6,19.400000000000002,True
Foundational,Shaped DQN,8,114,6,19.4,True
Foundational,Shaped DQN,8,115,6,19.4,True
Foundational,Shaped DQN,8,116,9,19.1,True
Foundational,Shaped DQN,8,117,6,19.4,True
Foundational,Shaped DQN,8,118,6,19.400000000000002,True
Foundational,Shaped DQN,8,119,6,19.400000000000002,True
Foundational,Shaped DQN,8,120,7,19.3,True
Foundational,Shaped DQN,8,121,6,19.400000000000002,True
Foundational,Shaped DQN,8,122,6,19.400000000000002,True
Foundational,Shaped DQN,8,123,6,19.400000000000002,True
Foundational,Shaped DQN,8,124,6,19.400000000000002,True
Foundational,Shaped DQN,8,125,6,19.400000000000002,True
Foundational,Shaped DQN,8,126,6,19.400000000000002,True
Foundational,Shaped DQN,8,127,6,19.400000000000002,True
Foundational,Shaped DQN,8,128,7,19.3,True
Foundational,Shaped DQN,8,129,7,19.3,True
Foundational,Shaped DQN,8,130,8,19.200000000000003,True
Foundational,Shaped DQN,8,131,6,19.400000000000002,True
Foundational,Shaped DQN,8,132,6,19.400000000000002,True
Foundational,Shaped DQN,8,133,15,8.500000000000005,False
Foundational,Shaped DQN,8,134,6,19.400000000000002,True
Foundational,Shaped DQN,8,135,6,19.400000000000002,True
Foundational,Shaped DQN,8,136,6,19.400000000000002,True
Foundational,Shaped DQN,8,137,6,19.400000000000002,True
Foundational,Shaped DQN,8,138,6,19.4,True
Foundational,Shaped DQN,8,139,6,19.4,True
Foundational,Shaped DQN,8,140,7,19.3,True
Foundational,Shaped DQN,8,141,6,19.4,True
Foundational,Shaped DQN,8,142,7,19.300000000000004,True
Foundational,Shaped DQN,8,143,6,19.4,True
Foundational,Shaped DQN,8,144,6,19.4,True
Foundational,Shaped DQN,8,145,7,19.3,True
Foundational,Shaped DQN,8,146,7,19.300000000000004,True
Foundational,Shaped DQN,8,147,6,19.400000000000002,True
Foundational,Shaped DQN,8,148,7,19.300000000000004,True
Foundational,Shaped DQN,8,149,6,19.4,True
Foundational,Shaped DQN,8,150,6,19.4,True
Foundational,Shaped DQN,8,151,7,19.300000000000004,True
Foundational,Shaped DQN,8,152,6,19.400000000000002,True
Foundational,Shaped DQN,8,153,6,19.400000000000002,True
Foundational,Shaped DQN,8,154,6,19.4,True
Foundational,Shaped DQN,8,155,7,19.3,True
Foundational,Shaped DQN,8,156,6,19.400000000000002,True
Foundational,Shaped DQN,8,157,6,19.400000000000002,True
Foundational,Shaped DQN,8,158,6,19.400000000000002,True
Foundational,Shaped DQN,8,159,6,19.400000000000002,True
Foundational,Shaped DQN,8,160,7,19.3,True
Foundational,Shaped DQN,8,161,6,19.400000000000002,True
Foundational,Shaped DQN,8,162,7,19.3,True
Foundational,Shaped DQN,8,163,7,19.3,True
Foundational,Shaped DQN,8,164,8,19.200000000000003,True
Foundational,Shaped DQN,8,165,6,19.400000000000002,True
Foundational,Shaped DQN,8,166,7,19.3,True
Foundational,Shaped DQN,8,167,7,19.300000000000004,True
Foundational,Shaped DQN,8,168,6,19.400000000000002,True
Foundational,Shaped DQN,8,169,7,19.300000000000004,True
Foundational,Shaped DQN,8,170,7,19.300000000000004,True
Foundational,Shaped DQN,8,171,6,19.400000000000002,True
Foundational,Shaped DQN,8,172,7,19.3,True
Foundational,Shaped DQN,8,173,6,19.400000000000002,True
Foundational,Shaped DQN,8,174,7,19.3,True
Foundational,Shaped DQN,8,175,6,19.400000000000002,True
Foundational,Shaped DQN,8,176,6,19.400000000000002,True
Foundational,Shaped DQN,8,177,6,19.400000000000002,True
Foundational,Shaped DQN,8,178,6,19.400000000000002,True
Foundational,Shaped DQN,8,179,8,19.200000000000003,True
Foundational,Shaped DQN,8,180,7,19.3,True
Foundational,Shaped DQN,8,181,6,19.400000000000002,True
Foundational,Shaped DQN,8,182,6,19.400000000000002,True
Foundational,Shaped DQN,8,183,6,19.400000000000002,True
Foundational,Shaped DQN,8,184,8,19.200000000000003,True
Foundational,Shaped DQN,8,185,6,19.400000000000002,True
Foundational,Shaped DQN,8,186,7,19.300000000000004,True
Foundational,Shaped DQN,8,187,6,19.400000000000002,True
Foundational,Shaped DQN,8,188,7,19.3,True
Foundational,Shaped DQN,8,189,6,19.400000000000002,True
Foundational,Shaped DQN,8,190,6,19.400000000000002,True
Foundational,Shaped DQN,8,191,6,19.400000000000002,True
Foundational,Shaped DQN,8,192,9,19.1,True
Foundational,Shaped DQN,8,193,6,19.400000000000002,True
Foundational,Shaped DQN,8,194,7,19.3,True
Foundational,Shaped DQN,8,195,8,19.200000000000003,True
Foundational,Shaped DQN,8,196,6,19.400000000000002,True
Foundational,Shaped DQN,8,197,10,19.0,True
Foundational,Shaped DQN,8,198,7,19.300000000000004,True
Foundational,Shaped DQN,8,199,7,19.3,True
Foundational,Shaped DQN,8,200,6,19.400000000000002,True
Foundational,Shaped DQN,13,1,15,-1.5000000000000002,False
Foundational,Shaped DQN,13,2,15,-1.5000000000000002,False
Foundational,Shaped DQN,13,3,15,-1.5000000000000002,False
Foundational,Shaped DQN,13,4,15,-1.5000000000000002,False
Foundational,Shaped DQN,13,5,15,-1.5000000000000002,False
Foundational,Shaped DQN,13,6,15,-1.5000000000000002,False
Foundational,Shaped DQN,13,7,15,-1.5000000000000002,False
Foundational,Shaped DQN,13,8,15,8.500000000000004,False
Foundational,Shaped DQN,13,9,15,8.500000000000005,False
Foundational,Shaped DQN,13,10,15,8.500000000000005,False
Foundational,Shaped DQN,13,11,15,8.500000000000004,False
Foundational,Shaped DQN,13,12,15,8.500000000000004,False
Foundational,Shaped DQN,13,13,15,8.500000000000005,False
Foundational,Shaped DQN,13,14,15,8.500000000000004,False
Foundational,Shaped DQN,13,15,15,8.500000000000004,False
Foundational,Shaped DQN,13,16,15,8.500000000000005,False
Foundational,Shaped DQN,13,17,15,8.500000000000002,False
Foundational,Shaped DQN,13,18,15,8.500000000000005,False
Foundational,Shaped DQN,13,19,15,8.500000000000005,False
Foundational,Shaped DQN,13,20,15,8.500000000000004,False
Foundational,Shaped DQN,13,21,15,8.500000000000005,False
Foundational,Shaped DQN,13,22,15,8.500000000000005,False
Foundational,Shaped DQN,13,23,15,-1.4999999999999964,False
Foundational,Shaped DQN,13,24,15,8.500000000000005,False
Foundational,Shaped DQN,13,25,15,8.500000000000002,False
Foundational,Shaped DQN,13,26,15,8.500000000000005,False
Foundational,Shaped DQN,13,27,15,8.500000000000004,False
Foundational,Shaped DQN,13,28,15,8.500000000000005,False
Foundational,Shaped DQN,13,29,15,8.500000000000005,False
Foundational,Shaped DQN,13,30,15,8.500000000000005,False
Foundational,Shaped DQN,13,31,15,8.500000000000004,False
Foundational,Shaped DQN,13,32,15,8.500000000000005,False
Foundational,Shaped DQN,13,33,15,8.500000000000005,False
Foundational,Shaped DQN,13,34,15,8.500000000000005,False
Foundational,Shaped DQN,13,35,15,8.500000000000004,False
Foundational,Shaped DQN,13,36,15,8.500000000000005,False
Foundational,Shaped DQN,13,37,15,8.500000000000005,False
Foundational,Shaped DQN,13,38,15,8.500000000000005,False
Foundational,Shaped DQN,13,39,9,19.1,True
Foundational,Shaped DQN,13,40,15,8.500000000000004,False
Foundational,Shaped DQN,13,41,15,8.500000000000005,False
Foundational,Shaped DQN,13,42,15,8.500000000000005,False
Foundational,Shaped DQN,13,43,15,8.500000000000004,False
Foundational,Shaped DQN,13,44,15,8.500000000000005,False
Foundational,Shaped DQN,13,45,15,8.500000000000005,False
Foundational,Shaped DQN,13,46,15,8.500000000000005,False
Foundational,Shaped DQN,13,47,15,8.500000000000004,False
Foundational,Shaped DQN,13,48,15,8.500000000000005,False
Foundational,Shaped DQN,13,49,12,18.800000000000004,True
Foundational,Shaped DQN,13,50,15,8.500000000000005,False
Foundational,Shaped DQN,13,51,15,8.500000000000005,False
Foundational,Shaped DQN,13,52,15,8.500000000000005,False
Foundational,Shaped DQN,13,53,15,8.500000000000005,False
Foundational,Shaped DQN,13,54,7,19.3,True
Foundational,Shaped DQN,13,55,7,19.3,True
Foundational,Shaped DQN,13,56,6,19.400000000000002,True
Foundational,Shaped DQN,13,57,15,8.500000000000005,False
Foundational,Shaped DQN,13,58,14,18.600000000000005,True
Foundational,Shaped DQN,13,59,10,19.000000000000004,True
Foundational,Shaped DQN,13,60,8,19.200000000000003,True
Foundational,Shaped DQN,13,61,6,19.400000000000002,True
Foundational,Shaped DQN,13,62,6,19.400000000000002,True
Foundational,Shaped DQN,13,63,8,19.200000000000003,True
Foundational,Shaped DQN,13,64,6,19.400000000000002,True
Foundational,Shaped DQN,13,65,6,19.400000000000002,True
Foundational,Shaped DQN,13,66,7,19.300000000000004,True
Foundational,Shaped DQN,13,67,7,19.3,True
Foundational,Shaped DQN,13,68,7,19.300000000000004,True
Foundational,Shaped DQN,13,69,6,19.4,True
Foundational,Shaped DQN,13,70,7,19.3,True
Foundational,Shaped DQN,13,71,6,19.4,True
Foundational,Shaped DQN,13,72,15,8.500000000000004,False
Foundational,Shaped DQN,13,73,7,19.3,True
Foundational,Shaped DQN,13,74,6,19.4,True
Foundational,Shaped DQN,13,75,6,19.4,True
Foundational,Shaped DQN,13,76,6,19.4,True
Foundational,Shaped DQN,13,77,6,19.4,True
Foundational,Shaped DQN,13,78,8,19.200000000000003,True
Foundational,Shaped DQN,13,79,6,19.4,True
Foundational,Shaped DQN,13,80,6,19.4,True
Foundational,Shaped DQN,13,81,10,19.0,True
Foundational,Shaped DQN,13,82,7,19.300000000000004,True
Foundational,Shaped DQN,13,83,7,19.300000000000004,True
Foundational,Shaped DQN,13,84,6,19.400000000000002,True
Foundational,Shaped DQN,13,85,7,19.300000000000004,True
Foundational,Shaped DQN,13,86,7,19.3,True
Foundational,Shaped DQN,13,87,8,19.200000000000003,True
Foundational,Shaped DQN,13,88,7,19.300000000000004,True
Foundational,Shaped DQN,13,89,6,19.400000000000002,True
Foundational,Shaped DQN,13,90,6,19.400000000000002,True
Foundational,Shaped DQN,13,91,6,19.400000000000002,True
Foundational,Shaped DQN,13,92,6,19.400000000000002,True
Foundational,Shaped DQN,13,93,7,19.300000000000004,True
Foundational,Shaped DQN,13,94,6,19.400000000000002,True
Foundational,Shaped DQN,13,95,7,19.300000000000004,True
Foundational,Shaped DQN,13,96,8,19.200000000000003,True
Foundational,Shaped DQN,13,97,8,19.200000000000003,True
Foundational,Shaped DQN,13,98,6,19.4,True
Foundational,Shaped DQN,13,99,6,19.400000000000002,True
Foundational,Shaped DQN,13,100,7,19.300000000000004,True
Foundational,Shaped DQN,13,101,6,19.400000000000002,True
Foundational,Shaped DQN,13,102,6,19.400000000000002,True
Foundational,Shaped DQN,13,103,6,19.400000000000002,True
Foundational,Shaped DQN,13,104,6,19.400000000000002,True
Foundational,Shaped DQN,13,105,6,19.400000000000002,True
Foundational,Shaped DQN,13,106,6,19.400000000000002,True
Foundational,Shaped DQN,13,107,6,19.400000000000002,True
Foundational,Shaped DQN,13,108,7,19.300000000000004,True
Foundational,Shaped DQN,13,109,6,19.400000000000002,True
Foundational,Shaped DQN,13,110,7,19.3,True
Foundational,Shaped DQN,13,111,7,19.3,True
Foundational,Shaped DQN,13,112,7,19.300000000000004,True
Foundational,Shaped DQN,13,113,6,19.400000000000002,True
Foundational,Shaped DQN,13,114,6,19.400000000000002,True
Foundational,Shaped DQN,13,115,6,19.400000000000002,True
Foundational,Shaped DQN,13,116,6,19.400000000000002,True
Foundational,Shaped DQN,13,117,6,19.400000000000002,True
Foundational,Shaped DQN,13,118,6,19.400000000000002,True
Foundational,Shaped DQN,13,119,6,19.400000000000002,True
Foundational,Shaped DQN,13,120,7,19.300000000000004,True
Foundational,Shaped DQN,13,121,7,19.300000000000004,True
Foundational,Shaped DQN,13,122,7,19.300000000000004,True
Foundational,Shaped DQN,13,123,7,19.3,True
Foundational,Shaped DQN,13,124,6,19.400000000000002,True
Foundational,Shaped DQN,13,125,6,19.400000000000002,True
Foundational,Shaped DQN,13,126,6,19.400000000000002,True
Foundational,Shaped DQN,13,127,6,19.400000000000002,True
Foundational,Shaped DQN,13,128,6,19.400000000000002,True
Foundational,Shaped DQN,13,129,8,19.200000000000003,True
Foundational,Shaped DQN,13,130,6,19.400000000000002,True
Foundational,Shaped DQN,13,131,8,19.200000000000003,True
Foundational,Shaped DQN,13,132,7,19.3,True
Foundational,Shaped DQN,13,133,6,19.400000000000002,True
Foundational,Shaped DQN,13,134,6,19.400000000000002,True
Foundational,Shaped DQN,13,135,7,19.3,True
Foundational,Shaped DQN,13,136,6,19.400000000000002,True
Foundational,Shaped DQN,13,137,9,19.1,True
Foundational,Shaped DQN,13,138,7,19.3,True
Foundational,Shaped DQN,13,139,7,19.300000000000004,True
Foundational,Shaped DQN,13,140,6,19.400000000000002,True
Foundational,Shaped DQN,13,141,7,19.3,True
Foundational,Shaped DQN,13,142,6,19.400000000000002,True
Foundational,Shaped DQN,13,143,6,19.400000000000002,True
Foundational,Shaped DQN,13,144,6,19.4,True
Foundational,Shaped DQN,13,145,6,19.400000000000002,True
Foundational,Shaped DQN,13,146,8,19.200000000000003,True
Foundational,Shaped DQN,13,147,6,19.400000000000002,True
Foundational,Shaped DQN,13,148,6,19.400000000000002,True
Foundational,Shaped DQN,13,149,6,19.400000000000002,True
Foundational,Shaped DQN,13,150,6,19.400000000000002,True
Foundational,Shaped DQN,13,151,6,19.400000000000002,True
Foundational,Shaped DQN,13,152,9,19.1,True
Foundational,Shaped DQN,13,153,6,19.400000000000002,True
Foundational,Shaped DQN,13,154,6,19.400000000000002,True
Foundational,Shaped DQN,13,155,6,19.400000000000002,True
Foundational,Shaped DQN,13,156,6,19.400000000000002,True
Foundational,Shaped DQN,13,157,7,19.300000000000004,True
Foundational,Shaped DQN,13,158,7,19.300000000000004,True
Foundational,Shaped DQN,13,159,6,19.400000000000002,True
Foundational,Shaped DQN,13,160,6,19.400000000000002,True
Foundational,Shaped DQN,13,161,6,19.400000000000002,True
Foundational,Shaped DQN,13,162,6,19.400000000000002,True
Foundational,Shaped DQN,13,163,6,19.400000000000002,True
Foundational,Shaped DQN,13,164,8,19.200000000000003,True
Foundational,Shaped DQN,13,165,7,19.300000000000004,True
Foundational,Shaped DQN,13,166,6,19.400000000000002,True
Foundational,Shaped DQN,13,167,6,19.400000000000002,True
Foundational,Shaped DQN,13,168,6,19.400000000000002,True
Foundational,Shaped DQN,13,169,6,19.400000000000002,True
Foundational,Shaped DQN,13,170,8,19.200000000000003,True
Foundational,Shaped DQN,13,171,7,19.3,True
Foundational,Shaped DQN,13,172,6,19.400000000000002,True
Foundational,Shaped DQN,13,173,7,19.300000000000004,True
Foundational,Shaped DQN,13,174,6,19.400000000000002,True
Foundational,Shaped DQN,13,175,8,19.200000000000003,True
Foundational,Shaped DQN,13,176,7,19.300000000000004,True
Foundational,Shaped DQN,13,177,6,19.400000000000002,True
Foundational,Shaped DQN,13,178,6,19.400000000000002,True
Foundational,Shaped DQN,13,179,6,19.400000000000002,True
Foundational,Shaped DQN,13,180,7,19.3,True
Foundational,Shaped DQN,13,181,6,19.400000000000002,True
Foundational,Shaped DQN,13,182,7,19.3,True
Foundational,Shaped DQN,13,183,7,19.300000000000004,True
Foundational,Shaped DQN,13,184,6,19.400000000000002,True
Foundational,Shaped DQN,13,185,8,19.200000000000003,True
Foundational,Shaped DQN,13,186,6,19.4,True
Foundational,Shaped DQN,13,187,7,19.3,True
Foundational,Shaped DQN,13,188,6,19.400000000000002,True
Foundational,Shaped DQN,13,189,7,19.300000000000004,True
Foundational,Shaped DQN,13,190,6,19.400000000000002,True
Foundational,Shaped DQN,13,191,7,19.300000000000004,True
Foundational,Shaped DQN,13,192,6,19.400000000000002,True
Foundational,Shaped DQN,13,193,6,19.400000000000002,True
Foundational,Shaped DQN,13,194,6,19.400000000000002,True
Foundational,Shaped DQN,13,195,6,19.400000000000002,True
Foundational,Shaped DQN,13,196,7,19.3,True
Foundational,Shaped DQN,13,197,7,19.300000000000004,True
Foundational,Shaped DQN,13,198,6,19.400000000000002,True
Foundational,Shaped DQN,13,199,6,19.400000000000002,True
Foundational,Shaped DQN,13,200,6,19.400000000000002,True
Foundational,Shaped DQN,17,1,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,2,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,3,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,4,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,5,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,6,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,7,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,8,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,9,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,10,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,11,15,8.500000000000002,False
Foundational,Shaped DQN,17,12,15,8.500000000000004,False
Foundational,Shaped DQN,17,13,15,8.500000000000004,False
Foundational,Shaped DQN,17,14,15,8.500000000000004,False
Foundational,Shaped DQN,17,15,15,8.500000000000004,False
Foundational,Shaped DQN,17,16,15,8.500000000000004,False
Foundational,Shaped DQN,17,17,15,8.500000000000004,False
Foundational,Shaped DQN,17,18,15,-51.5,False
Foundational,Shaped DQN,17,19,15,-1.5000000000000002,False
Foundational,Shaped DQN,17,20,15,8.500000000000002,False
Foundational,Shaped DQN,17,21,15,8.500000000000004,False
Foundational,Shaped DQN,17,22,15,8.500000000000004,False
Foundational,Shaped DQN,17,23,10,19.0,True
Foundational,Shaped DQN,17,24,11,18.900000000000002,True
Foundational,Shaped DQN,17,25,6,19.4,True
Foundational,Shaped DQN,17,26,8,19.200000000000003,True
Foundational,Shaped DQN,17,27,15,8.500000000000004,False
Foundational,Shaped DQN,17,28,15,8.500000000000004,False
Foundational,Shaped DQN,17,29,14,18.6,True
Foundational,Shaped DQN,17,30,15,8.500000000000004,False
Foundational,Shaped DQN,17,31,8,19.200000000000003,True
Foundational,Shaped DQN,17,32,7,19.3,True
Foundational,Shaped DQN,17,33,6,19.4,True
Foundational,Shaped DQN,17,34,6,19.4,True
Foundational,Shaped DQN,17,35,6,19.4,True
Foundational,Shaped DQN,17,36,6,19.4,True
Foundational,Shaped DQN,17,37,6,19.4,True
Foundational,Shaped DQN,17,38,7,19.3,True
Foundational,Shaped DQN,17,39,7,19.3,True
Foundational,Shaped DQN,17,40,7,19.3,True
Foundational,Shaped DQN,17,41,7,19.3,True
Foundational,Shaped DQN,17,42,9,19.1,True
Foundational,Shaped DQN,17,43,6,19.4,True
