env,config,seed,episode,steps_in_episode,reward_env,success
Foundational,Reward Machine DQN,13,51,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,52,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,53,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,54,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,55,15,8.500000000000002,False
Foundational,Reward Machine DQN,13,56,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,57,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,58,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,59,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,60,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,61,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,62,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,63,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,64,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,65,15,-1.499999999999996,False
Foundational,Reward Machine DQN,13,66,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,67,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,68,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,69,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,70,15,8.500000000000004,False
Foundational,Reward Machine DQN,13,71,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,72,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,73,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,74,15,8.500000000000004,False
Foundational,Reward Machine DQN,13,75,15,-1.499999999999999,False
Foundational,Reward Machine DQN,13,76,15,8.500000000000004,False
Foundational,Reward Machine DQN,13,77,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,78,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,79,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,80,9,19.1,True
Foundational,Reward Machine DQN,13,81,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,82,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,83,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,84,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,85,15,8.500000000000004,False
Foundational,Reward Machine DQN,13,86,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,87,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,88,12,18.800000000000004,True
Foundational,Reward Machine DQN,13,89,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,90,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,91,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,92,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,93,14,18.600000000000005,True
Foundational,Reward Machine DQN,13,94,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,95,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,13,96,15,8.5,False
Foundational,Reward Machine DQN,13,97,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,98,15,8.500000000000005,False
Foundational,Reward Machine DQN,13,99,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,100,7,19.3,True
Foundational,Reward Machine DQN,13,101,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,102,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,103,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,104,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,105,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,106,9,19.1,True
Foundational,Reward Machine DQN,13,107,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,108,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,109,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,110,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,111,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,112,7,19.3,True
Foundational,Reward Machine DQN,13,113,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,114,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,115,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,116,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,117,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,118,7,19.3,True
Foundational,Reward Machine DQN,13,119,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,120,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,121,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,122,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,123,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,124,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,125,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,126,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,127,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,128,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,129,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,130,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,131,7,19.3,True
Foundational,Reward Machine DQN,13,132,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,133,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,134,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,135,7,19.3,True
Foundational,Reward Machine DQN,13,136,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,137,8,19.200000000000003,True
Foundational,Reward Machine DQN,13,138,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,139,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,140,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,141,7,19.3,True
Foundational,Reward Machine DQN,13,142,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,143,8,19.200000000000003,True
Foundational,Reward Machine DQN,13,144,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,145,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,146,9,19.1,True
Foundational,Reward Machine DQN,13,147,7,19.3,True
Foundational,Reward Machine DQN,13,148,7,19.3,True
Foundational,Reward Machine DQN,13,149,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,150,7,19.3,True
Foundational,Reward Machine DQN,13,151,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,152,7,19.3,True
Foundational,Reward Machine DQN,13,153,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,154,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,155,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,156,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,157,7,19.3,True
Foundational,Reward Machine DQN,13,158,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,159,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,160,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,161,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,162,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,163,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,164,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,165,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,166,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,167,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,168,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,169,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,170,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,171,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,172,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,173,7,19.3,True
Foundational,Reward Machine DQN,13,174,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,175,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,176,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,177,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,178,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,179,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,180,7,19.3,True
Foundational,Reward Machine DQN,13,181,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,182,7,19.3,True
Foundational,Reward Machine DQN,13,183,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,184,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,185,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,186,8,19.200000000000003,True
Foundational,Reward Machine DQN,13,187,8,19.200000000000003,True
Foundational,Reward Machine DQN,13,188,7,19.3,True
Foundational,Reward Machine DQN,13,189,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,190,7,19.3,True
Foundational,Reward Machine DQN,13,191,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,192,7,19.3,True
Foundational,Reward Machine DQN,13,193,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,194,7,19.3,True
Foundational,Reward Machine DQN,13,195,8,19.200000000000003,True
Foundational,Reward Machine DQN,13,196,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,197,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,198,7,19.300000000000004,True
Foundational,Reward Machine DQN,13,199,6,19.400000000000002,True
Foundational,Reward Machine DQN,13,200,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,1,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,2,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,3,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,4,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,5,15,-31.500000000000007,False
Foundational,Reward Machine DQN,17,6,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,7,15,-11.499999999999996,False
Foundational,Reward Machine DQN,17,8,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,9,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,10,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,11,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,12,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,13,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,14,15,8.500000000000002,False
Foundational,Reward Machine DQN,17,15,15,-21.500000000000004,False
Foundational,Reward Machine DQN,17,16,15,8.5,False
Foundational,Reward Machine DQN,17,17,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,18,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,19,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,20,15,8.500000000000002,False
Foundational,Reward Machine DQN,17,21,15,8.5,False
Foundational,Reward Machine DQN,17,22,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,23,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,24,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,25,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,26,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,27,15,-1.5,False
Foundational,Reward Machine DQN,17,28,15,-1.499999999999997,False
Foundational,Reward Machine DQN,17,29,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,30,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,31,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,32,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,33,15,-1.4999999999999978,False
Foundational,Reward Machine DQN,17,34,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,35,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,36,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,37,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,38,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,39,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,40,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,41,15,-1.4999999999999987,False
Foundational,Reward Machine DQN,17,42,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,43,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,44,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,45,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,46,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,47,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,48,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,49,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,50,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,51,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,52,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,53,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,54,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,55,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,56,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,57,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,58,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,59,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,60,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,61,15,8.500000000000002,False
Foundational,Reward Machine DQN,17,62,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,63,15,-71.5,False
Foundational,Reward Machine DQN,17,64,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,65,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,66,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,67,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,68,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,69,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,70,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,71,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,72,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,73,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,74,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,75,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,76,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,77,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,78,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,79,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,80,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,81,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,82,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,83,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,84,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,85,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,86,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,87,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,88,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,89,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,90,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,91,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,92,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,93,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,94,9,19.1,True
Foundational,Reward Machine DQN,17,95,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,96,15,18.500000000000004,True
Foundational,Reward Machine DQN,17,97,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,98,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,99,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,100,15,-1.4999999999999951,False
Foundational,Reward Machine DQN,17,101,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,102,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,103,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,104,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,105,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,106,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,107,9,19.1,True
Foundational,Reward Machine DQN,17,108,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,109,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,110,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,111,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,112,9,19.1,True
Foundational,Reward Machine DQN,17,113,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,114,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,115,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,116,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,17,117,7,19.3,True
Foundational,Reward Machine DQN,17,118,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,119,7,19.3,True
Foundational,Reward Machine DQN,17,120,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,121,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,122,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,123,9,19.1,True
Foundational,Reward Machine DQN,17,124,7,19.3,True
Foundational,Reward Machine DQN,17,125,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,126,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,127,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,128,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,129,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,130,15,8.500000000000005,False
Foundational,Reward Machine DQN,17,131,15,8.500000000000004,False
Foundational,Reward Machine DQN,17,132,7,19.3,True
Foundational,Reward Machine DQN,17,133,7,19.3,True
Foundational,Reward Machine DQN,17,134,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,135,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,136,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,137,7,19.3,True
Foundational,Reward Machine DQN,17,138,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,139,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,140,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,141,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,142,7,19.3,True
Foundational,Reward Machine DQN,17,143,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,144,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,145,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,146,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,147,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,148,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,149,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,150,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,151,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,152,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,153,7,19.3,True
Foundational,Reward Machine DQN,17,154,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,155,7,19.3,True
Foundational,Reward Machine DQN,17,156,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,157,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,158,7,19.3,True
Foundational,Reward Machine DQN,17,159,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,160,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,161,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,162,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,163,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,164,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,165,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,166,7,19.3,True
Foundational,Reward Machine DQN,17,167,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,168,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,169,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,170,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,171,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,172,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,173,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,174,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,175,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,176,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,177,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,178,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,179,7,19.3,True
Foundational,Reward Machine DQN,17,180,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,181,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,182,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,183,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,184,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,185,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,186,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,187,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,188,8,19.200000000000003,True
Foundational,Reward Machine DQN,17,189,7,19.3,True
Foundational,Reward Machine DQN,17,190,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,191,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,192,7,19.3,True
Foundational,Reward Machine DQN,17,193,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,194,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,195,7,19.3,True
Foundational,Reward Machine DQN,17,196,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,197,6,19.400000000000002,True
Foundational,Reward Machine DQN,17,198,9,19.1,True
Foundational,Reward Machine DQN,17,199,7,19.300000000000004,True
Foundational,Reward Machine DQN,17,200,7,19.3,True
Foundational,Reward Machine DQN,21,1,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,2,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,3,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,4,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,5,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,6,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,7,15,-11.499999999999998,False
Foundational,Reward Machine DQN,21,8,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,9,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,10,15,8.5,False
Foundational,Reward Machine DQN,21,11,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,12,15,-11.499999999999998,False
Foundational,Reward Machine DQN,21,13,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,14,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,15,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,16,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,17,15,-1.4999999999999978,False
Foundational,Reward Machine DQN,21,18,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,19,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,20,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,21,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,22,15,-1.4999999999999987,False
Foundational,Reward Machine DQN,21,23,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,24,15,-1.5,False
Foundational,Reward Machine DQN,21,25,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,26,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,27,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,28,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,29,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,30,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,31,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,32,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,33,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,34,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,35,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,36,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,37,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,38,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,39,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,40,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,41,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,42,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,43,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,44,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,45,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,46,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,47,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,48,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,49,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,50,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,51,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,52,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,53,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,54,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,55,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,56,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,57,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,58,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,59,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,60,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,61,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,62,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,63,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,64,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,65,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,66,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,67,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,68,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,69,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,70,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,71,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,72,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,73,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,74,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,75,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,76,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,77,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,78,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,79,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,80,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,81,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,82,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,83,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,84,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,85,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,86,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,87,15,-1.4999999999999993,False
Foundational,Reward Machine DQN,21,88,15,-1.499999999999997,False
Foundational,Reward Machine DQN,21,89,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,90,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,91,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,92,15,-1.499999999999997,False
Foundational,Reward Machine DQN,21,93,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,94,15,-1.5000000000000002,False
Foundational,Reward Machine DQN,21,95,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,96,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,97,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,98,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,99,15,-1.4999999999999973,False
Foundational,Reward Machine DQN,21,100,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,101,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,102,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,103,15,8.500000000000004,False
Foundational,Reward Machine DQN,21,104,15,-1.4999999999999973,False
