episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
162,3.780000000000001,0.9,22.2,10,7.873000000000006,0.96,16.27
163,-3.179999999999879,1.0,11.8,10,7.396000000000012,0.9700000000000001,16.04
164,13.109999999999982,1.0,18.9,10,4.883000000000026,0.97,16.169999999999998
165,14.949999999999992,1.0,10.5,10,4.2280000000000255,0.96,16.72
166,-2.6399999999999695,1.0,16.4,10,3.720000000000033,0.93,17.8
167,1.5800000000000711,1.0,14.2,10,2.819000000000034,0.9199999999999999,18.81
168,-13.4599999999999,0.8,24.6,10,3.426000000000034,0.9199999999999999,18.740000000000002
169,15.17999999999996,0.9,18.2,10,5.58300000000002,0.9199999999999999,19.169999999999998
170,-5.689999999999917,0.7,26.9,10,4.485000000000021,0.9199999999999999,19.15
171,4.5599999999999925,0.9,24.4,10,4.627000000000018,0.9099999999999999,19.729999999999997
172,9.850000000000003,0.9,21.5,10,6.381000000000016,0.9099999999999999,19.19
173,18.38999999999998,1.0,16.1,10,7.429000000000009,0.9,19.71
174,2.129999999999991,1.0,18.7,10,9.162999999999997,0.9200000000000002,19.369999999999997
175,16.36999999999997,0.9,16.3,10,8.685,0.9200000000000002,19.15
176,14.9,1.0,11.0,10,10.26799999999999,0.95,17.32
177,12.059999999999999,0.9,19.4,10,10.53099999999999,0.95,16.69
178,3.879999999999992,1.0,21.2,10,9.35999999999999,0.95,16.4
179,10.399999999999988,0.9,16.0,10,6.721999999999992,0.95,16.78
180,10.13999999999999,1.0,8.6,10,6.957999999999993,0.9400000000000001,17.42
181,7.189999999999982,0.9,18.1,10,5.849999999999996,0.95,16.5
182,-1.8599999999999888,0.9,18.6,10,4.4579999999999975,0.93,17.419999999999998
183,-7.989999999999999,1.0,19.9,10,4.3439999999999985,0.9400000000000001,16.56
184,4.48999999999999,0.9,25.1,10,4.867999999999998,0.9299999999999999,16.32
185,5.29000000000001,1.0,7.1,10,4.438,0.9299999999999999,16.62
186,0.9800000000000118,0.8,20.2,10,3.907999999999999,0.9199999999999999,17.92
187,10.920000000000002,1.0,10.8,10,4.664999999999998,0.93,17.35
188,9.11999999999999,0.9,18.8,10,4.103,0.93,16.97
189,6.100000000000001,0.9,19.0,10,5.804999999999998,0.9200000000000002,16.95
190,4.83999999999999,0.9,21.6,10,7.307999999999997,0.93,15.919999999999998
191,14.759999999999971,1.0,12.4,10,7.234999999999994,0.9099999999999999,17.65
192,-7.479999999999978,0.9,14.8,10,8.801999999999989,0.9299999999999999,16.98
193,9.02999999999999,0.9,19.7,10,8.43599999999999,0.9299999999999999,17.64
194,19.51999999999998,1.0,14.8,10,9.09799999999999,0.9400000000000001,17.02
195,4.559999999999972,0.8,24.4,10,9.739999999999991,0.9400000000000001,17.6
196,16.64999999999998,1.0,13.5,10,9.914999999999992,0.9400000000000001,17.85
197,7.260000000000005,1.0,17.4,10,9.555999999999994,0.9199999999999999,18.44
198,15.739999999999991,1.0,12.6,10,9.570999999999994,0.93,19.29
199,12.520000000000003,0.9,24.8,10,9.098999999999993,0.9399999999999998,19.009999999999998
200,6.589999999999987,0.9,24.1,10,8.450999999999997,0.9299999999999999,19.490000000000002
201,11.170000000000002,0.8,18.3,10,5.734000000000009,0.9400000000000001,18.660000000000004
202,-7.329999999999979,1.0,23.3,10,1.8530000000000222,0.9400000000000001,19.470000000000002
203,4.309999999999983,1.0,16.9,10,2.106000000000021,0.9200000000000002,19.94
204,13.040000000000015,0.9,19.6,10,0.4810000000000289,0.9200000000000002,20.19
205,-22.609999999999904,0.9,16.1,10,-1.3579999999999615,0.93,19.580000000000002
206,-22.15999999999989,1.0,21.6,10,-2.55699999999995,0.93,18.57
207,9.789999999999996,0.8,22.1,10,-2.6049999999999516,0.95,18.05
208,-0.5099999999999312,1.0,15.1,10,-1.2089999999999557,0.95,17.09
209,-5.869999999999901,1.0,18.7,10,-0.7339999999999538,0.95,17.34
210,-5.399999999999901,0.9,14.0,10,-0.10999999999995821,0.9600000000000002,17.1
211,10.689999999999992,1.0,13.1,10,3.6950000000000287,0.96,17.049999999999997
212,6.629999999999979,1.0,13.7,10,7.133000000000017,0.95,16.669999999999998
213,9.059999999999999,1.0,19.4,10,6.869000000000016,0.96,16.31
214,19.279999999999973,1.0,17.2,10,7.654000000000009,0.95,16.46
215,15.43999999999997,0.9,15.6,10,9.456999999999997,0.9400000000000001,16.43
216,12.21999999999999,0.9,17.8,10,11.102999999999986,0.9399999999999998,16.970000000000002
217,7.149999999999982,0.9,18.5,10,9.544999999999986,0.9399999999999998,17.55
218,7.340000000000002,0.9,16.6,10,9.138999999999987,0.9399999999999998,17.61
219,12.159999999999993,0.9,18.4,10,9.302999999999987,0.9399999999999998,16.97
220,11.05999999999997,0.9,19.4,10,7.977999999999992,0.9299999999999999,17.22
221,-4.890000000000002,1.0,18.9,10,6.372000000000003,0.9400000000000001,17.28
222,2.569999999999992,1.0,14.3,10,5.868000000000004,0.95,16.32
223,10.700000000000001,1.0,13.0,10,6.740000000000004,0.96,15.6
224,6.030000000000013,0.9,19.7,10,7.345000000000001,0.97,15.55
225,-0.6199999999999178,1.0,16.2,10,7.030000000000003,0.9799999999999999,14.7
226,7.18,1.0,8.2,10,7.503000000000005,0.9700000000000001,14.969999999999999
227,15.86999999999997,1.0,11.3,10,8.615000000000006,0.97,14.850000000000003
228,13.389999999999981,1.0,16.1,10,8.260000000000007,0.95,15.4
229,9.010000000000009,1.0,9.9,10,6.84400000000001,0.95,15.559999999999999
230,15.79000000000001,0.8,22.1,10,5.179000000000009,0.9600000000000002,15.209999999999999
231,6.229999999999999,1.0,17.7,10,5.383000000000001,0.95,15.169999999999998
232,-0.979999999999999,0.8,19.8,10,5.373999999999999,0.95,16.26
233,-3.4599999999999866,1.0,14.6,10,2.2060000000000115,0.9400000000000001,16.94
234,-10.619999999999981,1.0,16.2,10,1.6440000000000103,0.93,17.560000000000002
235,1.4200000000000002,0.9,15.8,10,1.1040000000000096,0.93,17.96
236,7.089999999999979,1.0,19.1,10,-0.22699999999999218,0.95,17.270000000000003
237,-15.809999999999903,0.9,18.1,10,-2.9129999999999816,0.9199999999999999,18.13
238,7.76999999999997,0.9,22.3,10,-1.787999999999983,0.9199999999999999,17.880000000000003
239,3.6100000000000008,1.0,13.9,10,-0.9369999999999845,0.8799999999999999,19.37
240,2.4799999999999907,1.0,15.2,10,1.5990000000000137,0.8800000000000001,19.009999999999998
241,-20.6299999999999,0.7,26.3,10,1.6710000000000147,0.8799999999999999,19.29
242,10.269999999999992,0.8,17.3,10,1.2200000000000188,0.8799999999999999,18.8
243,5.049999999999999,0.6,29.5,10,2.441000000000011,0.89,18.59
244,14.74,1.0,12.6,10,3.2590000000000123,0.9,17.410000000000004
245,2.14000000000001,0.9,18.6,10,2.1930000000000134,0.8799999999999999,18.07
246,2.580000000000021,1.0,14.2,10,2.5680000000000147,0.8699999999999999,18.32
247,-3.5999999999999788,1.0,16.0,10,4.523000000000008,0.9,16.770000000000003
248,15.94999999999998,1.0,10.5,10,3.2320000000000078,0.9200000000000002,16.68
249,-7.049999999999988,0.8,20.5,10,4.370000000000007,0.95,15.3
250,6.230000000000002,0.9,17.7,10,2.5980000000000074,0.9399999999999998,16.02
251,-1.0799999999999699,1.0,10.8,10,-0.4319999999999727,0.95,16.32
252,-2.6399999999999997,1.0,16.4,10,0.1630000000000246,0.9400000000000001,16.369999999999997
253,16.42999999999999,0.9,15.7,10,1.95300000000002,0.9399999999999998,16.47
254,-2.979999999999998,0.9,19.8,10,1.043000000000022,0.9299999999999999,17.57
