episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
135,17.16,0.8,8.4,10,16.919999999999998,0.79,8.8
136,17.07,0.8,9.3,10,17.031,0.8,8.690000000000001
137,17.13,0.8,8.7,10,17.032999999999998,0.8,8.67
138,17.119999999999997,0.8,8.8,10,16.822,0.79,8.78
139,17.119999999999997,0.8,8.8,10,16.925,0.8,8.75
140,16.14,0.8,8.6,10,16.932,0.8,8.68
141,17.169999999999998,0.8,8.3,10,16.933,0.8,8.67
142,15.040000000000001,0.7,9.6,10,17.052,0.8099999999999999,8.48
143,18.18,0.9,8.2,10,17.166,0.82,8.34
144,17.19,0.8,8.1,10,17.278,0.8300000000000001,8.22
145,17.169999999999998,0.8,8.3,10,17.284,0.8300000000000001,8.16
146,18.259999999999998,0.9,7.4,10,17.386000000000003,0.8300000000000001,8.139999999999999
147,18.27,0.9,7.3,10,17.284,0.8300000000000001,8.16
148,18.240000000000002,0.9,7.6,10,17.494999999999997,0.8400000000000001,8.05
149,17.18,0.8,8.2,10,17.387999999999998,0.8300000000000001,8.120000000000001
150,17.16,0.8,8.4,10,17.494999999999997,0.8400000000000001,8.05
151,16.15,0.8,8.5,10,17.604,0.85,7.959999999999999
152,17.15,0.8,8.5,10,17.605999999999998,0.85,7.94
153,17.11,0.8,8.9,10,17.601999999999997,0.85,7.980000000000001
154,18.259999999999998,0.9,7.4,10,17.604,0.85,7.959999999999999
155,18.259999999999998,0.9,7.4,10,17.601999999999997,0.85,7.980000000000001
156,18.279999999999998,0.9,7.2,10,17.708999999999996,0.86,7.910000000000001
157,18.23,0.9,7.7,10,17.818,0.8700000000000001,7.82
158,18.259999999999998,0.9,7.4,10,17.923,0.8800000000000001,7.7700000000000005
159,17.16,0.8,8.4,10,18.034999999999997,0.89,7.65
160,18.229999999999997,0.9,7.7,10,18.031,0.89,7.69
161,17.240000000000002,0.9,7.6,10,18.03,0.89,7.7
162,18.2,0.9,8.0,10,18.024,0.89,7.76
163,18.229999999999997,0.9,7.7,10,18.017,0.89,7.83
164,18.22,0.9,7.8,10,18.012999999999998,0.8899999999999999,7.87
165,18.25,0.9,7.5,10,18.119999999999997,0.9,7.8
166,18.22,0.9,7.8,10,18.121000000000002,0.9,7.789999999999999
167,18.16,0.9,8.4,10,18.22,0.9,7.8
168,18.22,0.9,7.8,10,18.225,0.9,7.75
169,18.23,0.9,7.7,10,18.118999999999996,0.89,7.81
170,18.24,0.9,7.6,10,18.121,0.89,7.790000000000001
171,18.23,0.9,7.7,10,18.122999999999998,0.89,7.7700000000000005
172,18.25,0.9,7.5,10,18.125999999999998,0.89,7.74
173,17.169999999999998,0.8,8.3,10,18.131999999999998,0.89,7.68
174,18.240000000000002,0.9,7.6,10,18.134999999999998,0.89,7.65
175,18.27,0.9,7.3,10,18.136000000000003,0.89,7.639999999999999
176,18.25,0.9,7.5,10,18.137,0.89,7.63
177,18.22,0.9,7.8,10,18.137,0.89,7.63
178,18.25,0.9,7.5,10,18.139,0.89,7.609999999999999
179,18.240000000000002,0.9,7.6,10,18.25,0.9,7.5
180,18.25,0.9,7.5,10,18.253,0.9,7.469999999999999
181,18.229999999999997,0.9,7.7,10,18.252,0.9,7.4799999999999995
182,18.27,0.9,7.3,10,18.252999999999997,0.9,7.470000000000001
183,18.279999999999998,0.9,7.2,10,18.252999999999997,0.9,7.470000000000001
184,18.27,0.9,7.3,10,18.252999999999997,0.9,7.470000000000001
185,18.259999999999998,0.9,7.4,10,18.249999999999996,0.9,7.5
186,18.259999999999998,0.9,7.4,10,18.25,0.9,7.5
187,18.22,0.9,7.8,10,18.249999999999996,0.9,7.5
188,18.25,0.9,7.5,10,18.244999999999997,0.9,7.55
189,18.21,0.9,7.9,10,18.238,0.9,7.62
190,18.25,0.9,7.5,10,18.232,0.9,7.6800000000000015
191,18.229999999999997,0.9,7.7,10,18.231,0.9,7.69
192,18.22,0.9,7.8,10,18.228,0.9,7.719999999999999
193,18.21,0.9,7.9,10,18.23,0.9,7.7
194,18.21,0.9,7.9,10,18.121000000000002,0.89,7.790000000000001
195,18.25,0.9,7.5,10,18.125999999999998,0.89,7.74
196,18.229999999999997,0.9,7.7,10,18.128999999999998,0.89,7.710000000000001
197,18.240000000000002,0.9,7.6,10,18.11777777777778,0.8888888888888891,7.711111111111112
198,17.16,0.8,8.4,10,18.105,0.8875000000000002,7.7
199,18.259999999999998,0.9,7.4,10,18.09,0.8857142857142859,7.671428571428572
200,18.279999999999998,0.9,7.2,10,18.069999999999997,0.8833333333333334,7.633333333333334
