episode,avg_reward,avg_success,avg_steps,cnt_seeds,smoothed_reward,smoothed_success,smoothed_steps
148,-4.639999999999988,0.6,26.4,10,-11.144999999999953,0.6599999999999999,29.450000000000006
149,-23.4199999999999,0.8,34.2,10,-10.922999999999949,0.69,28.23
150,-11.969999999999978,0.6,29.7,10,-11.313999999999949,0.69,29.139999999999997
151,4.480000000000009,0.8,25.2,10,-10.220999999999957,0.6799999999999999,29.209999999999997
152,-12.779999999999998,0.6,27.8,10,-8.726999999999967,0.6599999999999999,29.27
153,-13.199999999999912,0.8,22.0,10,-8.684999999999965,0.65,29.85
154,-18.059999999999896,0.7,30.6,10,-8.532999999999962,0.6399999999999999,30.330000000000002
155,-5.149999999999986,0.6,31.5,10,-7.52299999999997,0.64,29.23
156,-0.5299999999999979,0.5,35.3,10,-5.884999999999975,0.6300000000000001,29.85
157,-1.579999999999998,0.5,35.8,10,-8.338999999999967,0.6199999999999999,30.389999999999997
158,-3.1199999999999593,0.5,31.2,10,-7.307999999999964,0.64,30.079999999999995
159,-13.319999999999988,0.8,23.2,10,-7.444999999999974,0.63,31.45
160,4.409999999999971,0.5,35.9,10,-5.448999999999983,0.64,30.49
161,-20.0599999999999,0.7,30.6,10,-5.132999999999986,0.65,30.330000000000002
162,-2.4699999999999873,0.8,24.7,10,-5.2149999999999865,0.67,29.15
163,-14.569999999999988,0.7,35.7,10,-5.554999999999984,0.7,28.55
164,1.8999999999999921,0.8,21.0,10,-9.984999999999967,0.74,27.85
165,-1.9900000000000098,0.7,29.9,10,-10.095999999999965,0.74,27.96
166,-1.3499999999999954,0.7,23.5,10,-11.266999999999964,0.78,26.669999999999998
167,-4.97999999999998,0.8,29.8,10,-11.833999999999962,0.8,26.339999999999996
168,-47.4199999999998,0.9,24.2,10,-12.031999999999963,0.8,26.32
169,-14.429999999999959,0.8,24.3,10,-11.837999999999962,0.8,26.380000000000003
170,-7.299999999999997,0.9,23.0,10,-10.91399999999996,0.78,27.139999999999997
171,-25.729999999999897,0.9,27.3,10,-13.432999999999947,0.79,26.330000000000002
172,-4.449999999999991,0.8,24.5,10,-14.732999999999938,0.79,27.330000000000002
173,-12.629999999999981,0.7,36.3,10,-15.355999999999938,0.77,27.560000000000002
174,11.14,0.6,28.6,10,-11.004999999999956,0.77,28.05
175,-27.179999999999875,0.8,21.8,10,-11.587999999999951,0.75,28.880000000000003
